Property ID,Property Name,Address 1,Primary Property Type - Self Selected,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Latitude,Longitude,Fine_2024-2029,Fine_2030-2034,Fine_2035-2039
10761331,A02560 - The Dwyer Condominium,258 St Nicholas Avenue,Multifamily Housing,2006,58,63.2,327.3,81213.0,40.809368,-73.953007,0.0,14876.500209251995,29120.81178864
10763195,A02570 - Olive Park Condominium,100 Maspeth Avenue,Multifamily Housing,2007,Not Available,Not Available,Not Available,103921.0,40.716005,-73.93922,0.0,0.0,0.0
10791082,AAR: 35-45 81 St,35-45 81st St,Multifamily Housing,1937,100,13.8,67.1,63801.0,40.751327,-73.885533,0.0,0.0,0.0
10791184,AAR: 99-11 60th Ave,99-11 60th Ave,Multifamily Housing,1961,61,80.4,728.5,160290.0,40.736593,-73.858358,0.0,51473.95911684,79587.93967488
10791185,AAR: 38-22 147th St,38-22 147th St,Multifamily Housing,2001,80,64.8,118.2,30364.0,40.763508,-73.819025,0.0,4444.144998655999,9769.82286792
10791186,AAR: 170-12 Highland Ave,170-12 Highland Ave,Multifamily Housing,2008,Not Available,81.2,136.8,28304.0,40.712592,-73.792655,0.0,11276.555089727995,16240.920338431995
10818601,OneVesta: 109-23 71 Rd,109-23 71 ROAD,Multifamily Housing,1951,55,85.5,259.5,52818.0,40.721342,-73.842265,0.0,22173.563876592,31437.549309960006
10819501,A02600 - 50 Pine Street Condominium,50 Pine Street,Multifamily Housing,1902,Not Available,Not Available,Not Available,45352.0,40.706732,-74.00862,0.0,0.0,0.0
10819649,A02630 - 279 Prospect Avenue Housing Condominium,279 Prospect Avenue,Multifamily Housing,2003,Not Available,Not Available,Not Available,34406.0,40.663386,-73.989269,0.0,0.0,0.0
10819653,A02640 - The Ammann Condominium,40 Pinehurst Avenue,Multifamily Housing,2016,Not Available,Not Available,Not Available,31268.0,40.849857,-73.939788,0.0,0.0,0.0
10822855,YMY: 200 W 93 ST,200 WEST 93 STREET,Multifamily Housing,1934,26,86.2,388.7,73659.0,40.79214,-73.971824,0.0,38106.88259256,51026.26430024401
10822856,YMY: 201 W 92 ST,201 WEST 92 STREET,Multifamily Housing,1934,34,77.9,358.8,73660.0,40.791588,-73.972423,0.0,30092.780322319995,43012.33742448
10822857,Meretz: 151-20 Baisley Blvd.,151-20 Baisley Blvd,Hotel,1962,64,63.8,406.5,91913.0,40.667485,-73.786869,0.0,14089.722819211996,43911.30633649598
10846595,Kaled: 295 Washington Ave,295 Washington Ave,Multifamily Housing,1926,50,87.7,308.1,61381.0,40.690223,-73.966238,0.0,27518.217715532,38284.10604688801
10846596,Kaled: 120-10 Rockaway Beach Blvd,120-10 Rockaway Beach Boulevard,Multifamily Housing,1925,45,85.2,172.1,26964.0,40.578825,-73.840841,0.0,21938.799996288,26668.136647152005
10846623,Ferrara: 190 Schofield St,190 Schofield St,Multifamily Housing,1990,94,31.2,126.8,65278.0,40.845458,-73.784036,0.0,0.0,0.0
10846624,Ferrara: 139-05 85th Dr,139-05 85 Drive,Multifamily Housing,1951,60,92.4,207.4,39527.0,40.708812,-73.816645,0.0,20131.449253816,27064.266706668
10853365,Impact: 127 W 111th St,127 W 111th St,Multifamily Housing,1914,100,15.1,61.6,51828.0,40.799311,-73.953118,0.0,0.0,0.0
10853761,Laya Wein: 1195 Sherman Ave,1195 Sherman Ave,Multifamily Housing,1924,22,138,232,29960.0,40.833374,-73.916141,7978.358306239998,35304.88868703999,40559.70718799999
10854921,Maxwell: 222 East 82nd St,222 E 82 ST,Multifamily Housing,1950,64,79.2,207,44310.0,40.775941,-73.955186,0.0,15734.385999360002,23506.115230920004
10855094,Maxwell: 225 East 74th St,225 E 74 ST,Multifamily Housing,1938,82,67.1,351.2,93077.0,40.770768,-73.958919,0.0,10640.882824879993,26966.074467532
10856354,CCM: 594 Bushwick Ave.,594 Bushwick Avenue,Multifamily Housing,2018,100,5.1,18.8,67155.0,40.6986,-73.934602,0.0,0.0,0.0
10856433,Marmon: 45-64 Francis Lewis Blvd.,45-64 Francis Lewis Boulevard,Medical Office,2008,63,74.4,387.9,65709.0,40.755138,-73.78199,0.0,52663.14591627599,74309.601596832
10875602,ICL: 1066 Myrtle Ave,1066 Myrtle Avenue,Multifamily Housing,2016,41,78.5,168.5,33417.0,40.696566,-73.938791,0.0,15186.311272223997,21047.468476716
10875703,ICL: 297 1st St,297 1 Street,Multifamily Housing,1991,26,58.6,130.6,36380.0,40.674384,-73.983053,0.0,2371.5998308000003,8752.450867680003
10875704,ICL: 2581 Atlantic Ave,2581 Atlantic Avenue,Medical Office,2017,Not Available,77.8,247.1,47240.0,40.676155,-73.899041,0.0,29346.10268688,44908.33261504
10883455,Venture: 41-42 42 St,41-42 42 Street,Multifamily Housing,1931,100,15.4,89.5,74664.0,40.746705,-73.921793,0.0,0.0,0.0
10883456,Andrews Building Corp : 47 Bridge Street,47 Bridge Street,Multifamily Housing,2015,65,42.9,141.3,42388.0,40.703262,-73.984639,0.0,0.0,7285.248619072001
10883457,Venture: 131-11 Kew Gardens Rd,131-11 Kew Gardens Road,Multifamily Housing,1960,50,87.7,419.9,82946.0,40.704906,-73.821691,0.0,38138.97889432,52687.249100616005
10883552,Turnpike: 175-10 56 Avenue,175-10 56 Avenue,Multifamily Housing,1954,100,14.6,186.5,171414.0,40.742864,-73.794119,0.0,0.0,0.0
10902491,SHAMCO: 1 ST PAULS COURT,1 ST PAULS COURT,Multifamily Housing,1931,69,64,367.7,98193.0,40.650749,-73.962427,0.0,10474.342360823992,27696.852142692
10902583,SHAMCO: 65 EAST 19 ST,65 EAST 19 STREET,Multifamily Housing,1963,71,76.8,290.3,63515.0,40.647991,-73.961827,0.0,20833.82902668,31974.00916982
10902586,23-02 21 STREET: 23 02 21 ST,23-02 21 STREET,Multifamily Housing,1929,43,91.7,278.2,53607.0,40.778581,-73.919135,0.0,26477.510901156,35879.882576088006
10930210,143-20: 143-20 37th Ave.,143-20 37th Avenue,Multifamily Housing,1941,30,111.9,219.6,34636.0,40.763469,-73.823743,0.0,27787.787813632,33862.750884368004
11101139,Samar: 220-33 Northern Blvd,220-33 Northern Blvd,Hotel,1968,5,156.3,315.1,33236.0,40.76161,-73.760761,0.0,50147.948755968,60931.517454416
11171835,Buchbinder: 189-193 Bleeker St (parent),189-193 Bleeker St,Multifamily Housing,1900,84,74.4,270.5,61014.0,40.729248,-74.001339,0.0,17770.577169287997,28472.095727952004
11288161,Delkap: 28-02 42 Rd,28-2 42nd Rd,Multifamily Housing,2007,23,93.6,248.4,43366.0,40.748862,-73.939605,0.0,27676.259258799993,35282.416105016
11531337,Ridgewood: 72 Ridgewood Ave,72 Ridgewood Ave,Multifamily Housing,1920,46,82.1,136.2,28119.0,40.682561,-73.886437,0.0,11281.68247752,16213.599748164002
11621493,Venture: 86-10 109th St,86-10 109th St,Multifamily Housing,1928,43,87.5,302.9,60348.0,40.697678,-73.839536,0.0,27051.110247648005,37635.816085296006
11621494,Terrace: 31-32 Union St,31-32 Union St,Multifamily Housing,2007,93,37.1,169.9,63172.0,40.769583,-73.826623,0.0,0.0,0.0
11655191,Rocklyn: 133 27th Ave,133 27th Ave,K-12 School,1966,69,68.9,116.9,28978.0,40.590852,-73.987369,0.0,14006.222926727998,19772.392058544
11655228,Block: 376 Bay 44th St,376 Bay 44th St,K-12 School,1987,5,129.8,286.9,34938.0,40.587523,-73.993883,13686.355395575996,56003.34540578399,62955.46139472
11656102,Andrews: 221 W 17th St.,221 W 17th St,Multifamily Housing,1912,Not Available,35.2,98.4,41148.0,40.740828,-73.999112,0.0,0.0,0.0
11665454,Rudd Realty: 250 EAST 40 ST,250 EAST 40 STREET,Multifamily Housing,1950,81,39.8,1474.1,510111.0,40.748664,-73.973459,0.0,0.0,27011.11200984002
11665518,Metropolitan Realty: 10 Post Ave,10 Post Ave,Multifamily Housing,1950,100,49.7,298.6,93732.0,40.862801,-73.924809,0.0,0.0,12396.681255120002
11665520,A02300-The Executive House Condominium,225 E 46th St,Multifamily Housing,1956,73,56.3,268.9,74760.0,40.753025,-73.971862,0.0,5012.987243040001,18125.478268800005
11665521,Efin: 27-17 42nd Rd.,27-17 42nd Rd,Multifamily Housing,2016,Not Available,36.6,656.7,236755.0,40.749313,-73.940305,0.0,0.0,5175.6442338
11665522,Marcal: 6010 Bay Pkwy.,6010 Bay Pkwy,Medical Office,2012,Not Available,Not Available,Not Available,154898.0,40.616584,-73.978594,0.0,0.0,0.0
11665523,Marcal: 847 Lexington Ave.,847 Lexington Ave,Multifamily Housing,2017,Not Available,51.9,165.1,44085.0,40.690485,-73.926619,0.0,4706.984722439998,12439.2501969
11702736,Flushing Condos: 565 Flushing Ave,565 Flushing Ave,Multifamily Housing,2016,Not Available,41.2,105.3,41830.0,40.699542,-73.952208,0.0,0.0,0.0
11760461,VP: 161 E 179th St,161 East 179 St,Multifamily Housing,1939,73,64.7,383.8,99938.0,40.851333,-73.905701,0.0,13224.054799543994,30752.627942032
11760462,Avi: 221 South 3rd St,221 South 3 St,Multifamily Housing,1916,83,69.9,135.1,33480.0,40.711117,-73.95867,0.0,6178.604767199998,12050.811823679998
11760465,186 Lenox: 186 Lenox Rd.,186 Lenox Road,Multifamily Housing,2014,93,35.1,198,66708.0,40.653919,-73.95366,0.0,0.0,4933.846155888003
11760466,GEC: 56-24 13th Ave,56-24 13th Ave,Pre-school/Daycare,1954,Not Available,81.5,152.7,32100.0,40.630932,-73.99639,0.0,17774.735439600005,26708.846473200007
11760467,Heritage: 421 Audubon Ave,421 Audubon Ave,Multifamily Housing,1900,Not Available,176.2,322.4,31323.0,40.851938,-73.929983,29739.891978384,58309.615313424,63803.496485172
11760468,Andrews: 106 Spring St,106 Spring St,Multifamily Housing,1900,Not Available,85.9,226.5,34334.0,40.723473,-73.999729,0.0,29907.849282328003,35929.843221312
11760574,Andrews: 255 W 95th St,255 West 95th  St,Multifamily Housing,1908,55,82.2,132.1,27041.0,40.794234,-73.972866,0.0,11149.737435591998,15892.579461108
11861892,A02660 - 550 Fort Washington Ave HDFC,550 Fort Washington Avenue,Multifamily Housing,1922,Not Available,Not Available,Not Available,28775.0,40.85383,-73.937283,0.0,0.0,0.0
11862036,JRC: 43-41 45th St.,43-31 45th St,Multifamily Housing,1931,100,17.9,109.9,79830.0,40.744436,-73.919382,0.0,0.0,0.0
11862805,Parkview: 352 Myrtle Ave.,352 Myrtle Ave,Multifamily Housing,1905,Not Available,46,98.6,33539.0,40.693219,-73.972298,0.0,0.0,2226.241814456003
11862806,Parkview: 684 Riverside Dr.,684 Riverside Dr,Multifamily Housing,1919,79,80.4,197.4,42390.0,40.827439,-73.951574,0.0,14883.633101879996,22318.604939520003
11933599,Impact: 54-09 108th St,54-09 108th St,Multifamily Housing,1992,100,19,43,26793.0,40.741888,-73.8542,0.0,0.0,0.0
11933707,Cornerstone: 62-66 White St,62 White St,Multifamily Housing,1869,Not Available,46.2,124.4,34884.0,40.71823,-74.003463,0.0,2051.758972079999,8170.219872864
11933708,Stats: 237 Ovington Ave,237 Ovington Ave,Multifamily Housing,1931,100,12.9,64.3,65270.0,40.635189,-74.027804,0.0,0.0,0.0
11933709,Mellon: 140 E 62nd St.,140 E 62nd St,Office,1910,66,67.6,122,27300.0,40.763953,-73.966475,0.0,13008.646996800002,20606.816193600003
11934020,Simry: 244 W 74 St,244 West 74 St,Multifamily Housing,1922,Not Available,Not Available,Not Available,42853.0,40.780762,-73.982675,0.0,0.0,0.0
11986459,NY Major: 4315 16th Ave,4315 16 Ave,K-12 School,2009,4,112.2,593.5,79651.0,40.63425,-73.982151,14969.338763807998,111442.82240062398,127292.126614796
11986460,Dawning: 600 Hylan Blvd,600 Hylan Blvd,Multifamily Housing,1966,48,83.8,762.1,154080.0,40.604854,-74.076186,0.0,66048.52693247999,93073.30779456
11986462,U.H.O: 1660 HOE AVENUE,1660 HOE AVENUE,Multifamily Housing,1926,57,88.6,288.3,55640.0,40.835496,-73.887745,0.0,27360.909463679996,37119.85810832
11986463,U.H.O: 1695 BOSTON ROAD,1695 BOSTON ROAD,Multifamily Housing,1927,36,98.8,651.2,88275.0,40.83659,-73.889091,14832.124041900002,95347.7939139,110830.7412828
11986464,Rudd: 27 WEST 67 STREET,27 WEST 67 STREET,Multifamily Housing,1950,100,13.5,70.6,63591.0,40.773442,-73.979229,0.0,0.0,0.0
11986539,Kabir: 37-22 73rd St.,37-22 73rd Street,Multifamily Housing,2007,Not Available,81.8,126.9,29201.0,40.748188,-73.892602,0.0,7818.840370535997,12940.534464211998
11986541,U.H.O: 1690 LONGFELLOW AVENUE,1690 LONGFELLOW AVENUE,Multifamily Housing,1929,49,92.3,545,78645.0,40.835118,-73.884876,3791.2001925000072,75523.3424421,89317.24100712
11986542,U.H.O: 1700 CROTONA PARK EAST,1700 CROTONA PARK EAST,Multifamily Housing,1926,17,104.6,850.9,108350.0,40.837576,-73.889396,32036.03996339998,130862.1269714,149866.11844599998
11986543,U.H.O: 1719 BOSTON ROAD,1719 BOSTON ROAD,Multifamily Housing,1928,28,95.6,597.3,82524.0,40.836812,-73.888711,10790.474474208,86060.654485728,100534.908223152
11992683,136-20 Booth: 136-20 Booth Memorial Ave.,136-20 Booth Memorial Avenue,Multifamily Housing,2008,48,59.9,289.6,75791.0,40.747214,-73.82872,0.0,9635.885235272,22929.20796578801
12036585,PanAm: 2 Water St.,2 Water Street,Multifamily Housing,1985,37,90.6,1062.8,180933.0,40.702458,-74.012753,0.0,122551.700623752,154286.34934986
12051173,CLS: 42-31 Colden Street,42-31 Colden Street,Multifamily Housing,1997,83,69.8,543.8,130644.0,40.753924,-73.826494,0.0,28563.86776766398,51478.103690207994
12051176,CLS: 144-44 41st Ave,144-44 41st Avenue,Multifamily Housing,1951,99,50,309,84126.0,40.760681,-73.820979,0.0,7359.434682095996,22114.670370072
12051273,CLS: 133-33 Sanford Ave.,133-33 Sanford Avenue,Multifamily Housing,1935,62,96.5,287.8,52999.0,40.755901,-73.830441,0.0,29595.620385532,38891.35221905601
12426512,PD: 3800 Greystone Ave,3800 Greystone Ave,Multifamily Housing,1927,Not Available,78.2,208,45530.0,40.887538,-73.905248,0.0,14908.159623039994,22893.87011532
12444644,Brooklyn Home: 110 Clifton Place,110 Clifton Place,Multifamily Housing,1922,78,57.8,167.5,47634.0,40.688069,-73.96047,0.0,2167.090157472001,10521.830627256002
12444645,Levites: 1405 townsend ave,1405 Townsend Ave,Multifamily Housing,1923,15,109.9,409.3,48652.0,40.840116,-73.916631,21680.927569424,66056.44012238401,74589.73216873601
12445736,Prime: 3231 Barker Ave,3231 Barker Ave,Multifamily Housing,1953,34,99.2,216.8,29130.0,40.872133,-73.869343,5406.228893160001,31975.71587556,37084.956961439995
12445737,109 E 102: 109 E 102nd St,109 E 102nd St,Multifamily Housing,2003,74,79.8,153.1,32238.0,40.790131,-73.949174,0.0,12116.554038575998,17770.921155863998
12452202,Denick: 3560 Olinville Ave,3560 Olinville Ave,Multifamily Housing,1931,42,98.3,576.7,84634.0,40.879615,-73.867354,1452.6857359519977,78647.397760272,93491.733842056
12711832,Shamco: 85 Bristol St,85 Bristol St,Multifamily Housing,1932,Not Available,103.6,283.5,46224.0,40.668925,-73.912469,0.0,34519.721913216,42627.15617184
12711955,Arden: 131 Beach 119th St,131 Beach 119th St,Multifamily Housing,1957,76,94.1,260.6,37620.0,40.577727,-73.839054,1786.2159585600032,36099.436016160005,42697.77620328
12711959,A02710 - 1855 7th Avenue HDFC,1855 7 Ave,Multifamily Housing,1915,99,52.2,155,50861.0,40.801387,-73.95385,0.0,0.0,4843.536363572001
12711960,Shamco: 1901 Dorchester Rd,1901 Dorchester Rd,Multifamily Housing,1956,73,71.7,218.1,50953.0,40.641029,-73.960339,0.0,12751.0748701,21687.949605728
12711961,VP: 2055 Anthony Ave,2055 Anthony Ave,Multifamily Housing,1920,97,68,324.5,79800.0,40.852349,-73.902345,0.0,15393.417446399992,29389.8966312
12721667,JK: 2960 Decatur Ave,2960 Decatur Ave,Multifamily Housing,1967,74,65.4,195.9,50567.0,40.868338,-73.883683,0.0,7147.681049167999,16016.85351706
12752475,Benjamin Dev: 190 Beach 69th St,190 Beach 69th St,Multifamily Housing,2017,Not Available,45.1,560.8,156094.0,40.589624,-73.797796,0.0,10293.768055864,37671.79339260801
12752476,CRA: 7040 COLONIAL ROAD,7040 COLONIAL ROAD,Multifamily Housing,1931,59,93.4,368.8,68469.0,40.635847,-74.031897,0.0,37428.582410388,49437.666787632006
12801722,Marathon: 713 Classon Ave,713 Classon Ave,Multifamily Housing,1930,1,77,488.5,76576.0,40.676102,-73.959619,0.0,62237.015658624005,75668.02305280001
12801723,Marathon: 480 St Marks Ave,480 St Marks Ave,Multifamily Housing,1930,Not Available,Not Available,Not Available,45541.0,40.676458,-73.958634,0.0,0.0,0.0
12801724,Marathon: 492 St Marks Ave,492 St Marks Ave,Multifamily Housing,1930,Not Available,318.6,415,17906.0,40.676387,-73.958292,78828.04670591201,95160.117900792,98300.731388048
12801725,Marathon: 500 St Marks Ave,500 St Marks Ave,Multifamily Housing,1930,100,18,91.5,60294.0,40.676337,-73.958061,0.0,0.0,0.0
12801726,Marathon: 545 Prospect Pl,545 Prospect Pl,Multifamily Housing,1930,94,25.1,391.7,184896.0,40.6755,-73.958501,0.0,0.0,0.0
12801727,Majestic: 63-89 Saunders St,63-89 Saunders St,Multifamily Housing,1942,100,12.2,173.6,172235.0,40.729022,-73.862058,0.0,0.0,0.0
12801782,Marathon: 565 Prospect Pl,565 Prospect Pl,Multifamily Housing,1930,100,14.3,63.8,52965.0,40.67541,-73.958065,0.0,0.0,0.0
12801783,Marathon: 523 Prospect Pl,523 Prospect Pl,Multifamily Housing,1930,Not Available,Not Available,Not Available,47861.0,40.675602,-73.958977,0.0,0.0,0.0
12801784,FLACS: 14 W 170th St,14 W 170th St,K-12 School,1972,26,83,242.7,45145.0,40.840421,-73.918293,0.0,38056.03251778,47039.18199172
12801785,FLACS: 296 E 140th St,296 E 140th St,K-12 School,1973,42,42.8,108.3,30077.0,40.811799,-73.92525,0.0,11044.44162812,17029.294584764
12801786,FLACS: 316 E 165th St,316 E 165th St,K-12 School,2018,79,38.5,143.6,52678.0,40.828682,-73.9146,0.0,6994.023503232002,17476.122251448
12818647,Kings Bay: 3495 Nostrand Ave.,3495 Nostrand Ave,Pre-school/Daycare,1974,Not Available,98.3,510,81320.0,40.598817,-73.94157,0.0,78036.21903168,100669.3003168
12819312,Hampshire Hotels: 210 WEST 55 STREET,210 WEST 55 STREET,Hotel,1904,2,184,1171.5,93819.0,40.764491,-73.981651,65795.74130051998,217142.76728786397,247582.761021156
12885922,Impact: 222 Park Pl.,222 Park Place,Multifamily Housing,2004,Not Available,28.7,65.9,36098.0,40.677069,-73.970571,0.0,0.0,0.0
12905026,MFRC: 64-19 Kissena Blvd.,64-19 Kissena Boulevard,College/University,1971,Not Available,72.4,184.4,35096.0,40.737459,-73.814744,0.0,29669.541271936003,37790.691376064
12911285,Parkwood: 1540 Sterling Pl,1540 Sterling Pl,Multifamily Housing,1923,47,79.3,129.2,27648.0,40.671286,-73.927585,0.0,9828.119052287995,14677.425524735998
12926435,Start: 937 Fulton St.,937 Fulton Street,Medical Office,1930,49,117.7,218.6,29372.0,40.683213,-73.965563,0.0,35656.29542406401,45332.28647931201
12926436,Start: 119 W 124th St.,119 West 124th Street,Medical Office,2003,78,68.3,143.4,28890.0,40.807452,-73.946788,0.0,15878.95619004,25396.1624268
13115405,Ardowork: 2685 University Ave,2685 University Ave,Multifamily Housing,1950,Not Available,75.8,927.8,214000.0,40.868459,-73.900944,0.0,56713.901648000014,94248.31951200002
13115406,Shore: 244 E 86th St.,244 East 86th Street,Multifamily Housing,1920,Not Available,74.9,310.7,61600.0,40.778056,-73.952195,0.0,28018.586780800004,38822.88650240001
13236592,Burton: 2357 Walton Ave.,2357 Walton Avenue,Multifamily Housing,1921,100,17.5,59.5,44937.0,40.859748,-73.901962,0.0,0.0,0.0
13236593,Burton: 1475 Jesup Ave.,1475 Jesup Avenue,Multifamily Housing,1926,100,25.7,108.2,57299.0,40.843038,-73.9194,0.0,0.0,0.0
13796289,Rraci: 150 W 195th St.,150 West 195th St,Multifamily Housing,1927,100,21.3,44,27927.0,40.870488,-73.902134,0.0,0.0,0.0
13796292,Gjonlekaj: 2566 Bainbridge Ave.,2566 Bainbridge Ave,Multifamily Housing,1924,80,72.9,154.8,36743.0,40.863154,-73.892897,0.0,8531.617163468001,14976.136395136002
13796293,Andrews: 926 2nd Ave.,926 2nd Avenue,Multifamily Housing,1982,3,97.7,253.3,37873.0,40.754407,-73.968851,0.0,33916.125005928,40558.839995476
13828372,Waterstone: 1718 66th St.,1718 66th St,Multifamily Housing,1931,55,73.1,130.3,31392.0,40.619517,-73.992457,0.0,6764.929916543996,12270.913307135996
14239133,Hva 60 West LLC: 35 W 124th St,35 W 124th St,K-12 School,2010,42,60.4,344.5,79440.0,40.806328,-73.944126,0.0,44836.954738559994,60644.27325024
14239134,Hva 60 West LLC: 74 W 124th St,74 W 124th St,K-12 School,1918,25,59.4,290.7,63687.0,40.806719,-73.945105,0.0,39835.66849906801,52508.386198632
14315113,Kaled: 82-16 34th Ave,82-16 34th Ave,Multifamily Housing,1930,85,71.5,171.4,41903.0,40.75375,-73.884789,0.0,8352.416545035996,15701.971272864
14909927,5010 REALTY: 50-08 39th St,50-08 39th St,Multifamily Housing,1950,Not Available,3.8,7.3,36034.0,40.737967,-73.927375,0.0,0.0,0.0
14909932,Bedford: 125 Borinquen Pl.,125 Borinquen Pl,Multifamily Housing,2017,58,58.1,566.3,138643.0,40.710618,-73.954656,0.0,27419.546452124003,51736.76278819201
14909934,Cornerstone: 450 W 31st St,450 W 31st St,Office,1918,92,42.8,365.2,119996.0,40.752364,-73.999787,0.0,11338.691311024002,44736.123946160005
14909937,Impact: 2090 Madison Ave,2090 Madison Ave,Multifamily Housing,1920,78,68,110.9,27705.0,40.809855,-73.937654,0.0,4872.602025119996,9731.905982699998
